index,name,year,hardware,related_game,is_link,id,thumbnail_url
96,"Mario Paint",1992,"Super Nintendo Entertainment System","",False,"66760fd8-dda3-465a-86c8-21ebb25cc4ce","https://image-assets.m.nintendo.com/c7acb7c1-42e2-484a-a3dc-5f9de773f4e6"
97,"Pilotwings",1990,"Super Nintendo Entertainment System","Pilotwings 64|Pilotwings Resort",False,"9b2729ee-4fc6-44d3-a740-740874b80469","https://image-assets.m.nintendo.com/22e2fa41-098d-419e-ba05-211b958ee875"
98,"Pilotwings 64",1996,"Nintendo 64","Pilotwings|Pilotwings Resort",False,"f4695838-b0eb-4990-a4fc-fc3db54d2749","https://image-assets.m.nintendo.com/869dfc9f-dd5d-4528-af09-ee4e503c60ff"
99,"Pilotwings Resort",2011,"Nintendo 3DS","Pilotwings|Pilotwings 64",False,"779e3755-f7c0-41ef-8f93-3b38ef048638","https://image-assets.m.nintendo.com/5333e10f-2da2-458f-9112-a9271dc66208"
100,"Captain Toad: Treasure Tracker",2018,"Nintendo 3DS","",True,"fe1efa9b-003c-455d-af4f-e1f0c4b1334e","https://image-assets.m.nintendo.com/04899fae-3f92-4b7a-989f-fb5602bddb33"
101,"Captain Toad: Treasure Tracker",2014,"Wii U","",True,"ff77b569-5c0a-4596-9374-8e6af309d58b","https://image-assets.m.nintendo.com/8ecd6409-1a31-490a-b1f7-ad33d597656b"
102,"Captain Toad: Treasure Tracker",2018,"Nintendo Switch","",False,"c01093c9-916a-4e3e-8dd9-1d63401875bf","https://image-assets.m.nintendo.com/ffba1d56-a489-4241-a935-78d45bff552a"
103,"Fire Emblem Awakening",2012,"Nintendo 3DS","Fire Emblem Engage|Fire Emblem: The Blazing Blade",False,"9c6dfecb-7465-4ead-b7c5-ec6d1f33994b","https://image-assets.m.nintendo.com/d04949e5-2f4b-466b-9a90-e92f39135e8a"
104,"Golden Sun: The Lost Age",2002,"Game Boy Advance","Golden Sun",False,"cb9e5ab0-49e2-4ea8-81ec-ba23b069dedf","https://image-assets.m.nintendo.com/ad45fd45-a776-44be-a9cd-0ca490f8b9ed"
105,"超级马力欧银河 ２",2025,"Nintendo Switch","New Super Mario Bros.|New 超级马力欧兄弟U 豪华版|Super Mario 64|Super Mario Bros.|Super Mario Bros. 2|Super Mario Bros. 3|Super Mario Galaxy|Super Mario World|超级马力欧 奥德赛|超级马力欧兄弟 惊奇",True,"5ea8411b-98fa-4da6-ba25-318ae2d2476c","https://image-assets.m.nintendo.com/491d7e89-cc09-447a-96c0-8e5f967094e3"
106,"Super Mario Galaxy 2",2010,"Wii","New Super Mario Bros.|New 超级马力欧兄弟U 豪华版|Super Mario 64|Super Mario Bros.|Super Mario Bros. 2|Super Mario Bros. 3|Super Mario Galaxy|Super Mario World|超级马力欧 奥德赛|超级马力欧兄弟 惊奇",False,"ba620758-ff7a-412c-8c4e-041ffe67566a","https://image-assets.m.nintendo.com/d196e1f4-06ca-4e2b-a44d-ae64a819df00"
107,"Zelda II - The Adventure of Link (Famicom Disk System)",1987,"Nintendo Entertainment System","The Legend of Zelda|The Legend of Zelda (Famicom Disk System)|The Legend of Zelda: A Link to the Past|The Legend of Zelda: Ocarina of Time|The Legend of Zelda: Skyward Sword|The Legend of Zelda: The Wind Waker|Zelda II - The Adventure of Link|塞尔达传说 时光之笛 3D|塞尔达传说 旷野之息|塞尔达传说 王国之泪",False,"7e9fc7d7-2d35-4017-b056-32b610d43dd7","https://image-assets.m.nintendo.com/6e855c5b-855f-4043-9041-06fcb3b793a6"
108,"Zelda II - The Adventure of Link",1988,"Nintendo Entertainment System","The Legend of Zelda|The Legend of Zelda (Famicom Disk System)|The Legend of Zelda: A Link to the Past|The Legend of Zelda: Ocarina of Time|The Legend of Zelda: Skyward Sword|The Legend of Zelda: The Wind Waker|Zelda II - The Adventure of Link (Famicom Disk System)|塞尔达传说 时光之笛 3D|塞尔达传说 旷野之息|塞尔达传说 王国之泪",False,"fb570103-81ac-4b8f-8aca-81e370efac79","https://image-assets.m.nintendo.com/441de69e-1bcb-4a34-a237-b2cd620a0d7b"
109,"碧姬公主 表演时刻！",2024,"Nintendo Switch","",False,"8b96dd77-276f-4fb1-8f41-0b74dfa7555c","https://image-assets.m.nintendo.com/ae7a810c-0537-42e1-bbac-8a60168f0f82"
110,"Paper Mario: The Thousand-Year Door (GameCube)",2004,"Nintendo GameCube","纸片马力欧RPG（Nintendo Switch）",False,"abf47dbf-18aa-4024-bb2e-3d6b5a966728","https://image-assets.m.nintendo.com/1a801d00-1f16-44e4-911b-1edca9e3c7df"
111,"纸片马力欧RPG（Nintendo Switch）",2024,"Nintendo Switch","Paper Mario: The Thousand-Year Door (GameCube)",False,"17503f02-da6b-46c7-8481-a1ed974451c6","https://image-assets.m.nintendo.com/43e2f134-4604-430d-8f8d-4d7827114808"
112,"Metroid II - Return of Samus",1991,"Game Boy","Metroid|Metroid (Famicom Disk System)|Metroid Prime",False,"2f76e24d-332a-4828-b185-109540d94fa4","https://image-assets.m.nintendo.com/5da3af77-ba26-4eb5-9e64-80eb6b55460c"
113,"New Super Mario Bros.",2006,"Nintendo DS","New 超级马力欧兄弟U 豪华版|Super Mario 64|Super Mario Bros.|Super Mario Bros. 2|Super Mario Bros. 3|Super Mario Galaxy|Super Mario Galaxy 2|Super Mario World|超级马力欧 奥德赛|超级马力欧兄弟 惊奇",False,"cb7c3bca-4a8b-4273-855a-bb6e47dfc5e3","https://image-assets.m.nintendo.com/49fe045f-1eab-444b-b4d9-458eea0e9b7e"
